what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367049182213
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1367049194438
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1367049196278
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367049203584
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367049204990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367049213332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367049257893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367049268187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053628678
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1367053633950
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367053635369
started,bundle,com.android.ide.eclipse.gldebugger,21.1.0.v201302060044-569685,"com.android.ide.eclipse.gldebugger",1367053647009
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.DeviceView",1367053647061
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.ThreadView",1367053647157
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1367053647196
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.ThreadView",1367053647210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1367053647286
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1367053647286
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1367053657467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053657739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053659372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053664268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053671767
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.DeviceView",1367053675684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053677436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053704922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367053709443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055257732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055265341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055266116
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1367055268680
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367055268694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055274008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055276847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055294907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055299070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055299951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367055308686
